"","lat","Shannon","biome"
"113",31.5,31.6374817266825,"Chihuahuan Semi-Desert"
"114",32,51.3003063571941,"Chihuahuan Semi-Desert"
"115",32.5,7.07546074896643,"Chihuahuan Semi-Desert"
"116",33.5,80.0154952287371,"Colorado Plateau Semi-Arid Desert"
"117",34,90.751318866201,"Colorado Plateau Semi-Arid Desert"
"118",34.5,158.959865141167,"Colorado Plateau Semi-Arid Desert"
"119",35,261.608020069272,"Colorado Plateau Semi-Arid Desert"
"120",35.5,126.692541757345,"Colorado Plateau Semi-Arid Desert"
"121",36,119.203757959006,"Colorado Plateau Semi-Arid Desert"
"122",36.5,187.15926618214,"Colorado Plateau Semi-Arid Desert"
"123",37,144.789457013021,"Colorado Plateau Semi-Arid Desert"
"124",36,46.4509142644415,"Colorado Plateau Semi-Arid Desert"
"125",36.5,94.8732310304984,"Colorado Plateau Semi-Arid Desert"
"126",37,181.910859751931,"Colorado Plateau Semi-Arid Desert"
"127",37.5,94.6747278356922,"Colorado Plateau Semi-Arid Desert"
"128",37.5,69.6616263430094,"Colorado Plateau Semi-Arid Desert"
"129",38,8.70550563296127,"Colorado Plateau Semi-Arid Desert"
"130",33.5,36.2321595714271,"Arizona-New Mexico Mountains Semi-Desert"
"131",34,144.454635314411,"Arizona-New Mexico Mountains Semi-Desert"
"132",34.5,152.2158272033,"Arizona-New Mexico Mountains Semi-Desert"
"133",35,97.1603139453944,"Arizona-New Mexico Mountains Semi-Desert"
"134",35.5,118.38051153851,"Arizona-New Mexico Mountains Semi-Desert"
"135",32.5,17.0963086789646,"Arizona-New Mexico Mountains Semi-Desert"
"136",33,39.3365933919123,"Arizona-New Mexico Mountains Semi-Desert"
"137",33.5,45.6598600857603,"Arizona-New Mexico Mountains Semi-Desert"
"138",34,94.7987172748945,"Arizona-New Mexico Mountains Semi-Desert"
"139",34.5,105.879737609599,"Arizona-New Mexico Mountains Semi-Desert"
"140",35,105.163133567682,"Arizona-New Mexico Mountains Semi-Desert"
"141",35.5,124.671953097656,"Arizona-New Mexico Mountains Semi-Desert"
"142",36,71.3028347461671,"Arizona-New Mexico Mountains Semi-Desert"
"143",36.5,50.6601377146519,"Arizona-New Mexico Mountains Semi-Desert"
"144",33,65.1461257097773,"American Semi-Desert"
"145",33.5,98.6433338273179,"American Semi-Desert"
"146",34,120.684217140329,"American Semi-Desert"
"147",34.5,105.975095901981,"American Semi-Desert"
"148",35,97.9447253199782,"American Semi-Desert"
"149",35.5,118.463663362167,"American Semi-Desert"
"150",36,98.4131126770099,"American Semi-Desert"
"151",36.5,172.401817668616,"American Semi-Desert"
"152",37,48.1040677028969,"American Semi-Desert"
"153",35.5,65.4707561285681,"American Semi-Desert"
"154",36,22.8560097629376,"American Semi-Desert"
"155",36.5,193.983985945575,"American Semi-Desert"
"156",37,99.0555228681393,"American Semi-Desert"
"157",31.5,10.6907846176841,"American Semi-Desert"
"158",32,70.1235798439913,"American Semi-Desert"
"159",32.5,123.283654714766,"American Semi-Desert"
"160",33,84.078996010188,"American Semi-Desert"
"161",33.5,79.6363682876991,"American Semi-Desert"
"162",34,84.6300309794642,"American Semi-Desert"
"163",34.5,77.2858954405797,"American Semi-Desert"
"164",35,38.1943526729999,"American Semi-Desert"
"165",35.5,25.3897024259596,"American Semi-Desert"
"166",36,23.0103935099531,"American Semi-Desert"
"167",36.5,31.5859700298335,"American Semi-Desert"
"168",46,13.6758373283732,"Great Plains Steppe"
"169",46.5,70.2577331267358,"Great Plains Steppe"
"170",47,154.079727119471,"Great Plains Steppe"
"171",47.5,148.771370805314,"Great Plains Steppe"
"172",48,124.775482577985,"Great Plains Steppe"
"173",43.5,30.8863227402875,"Great Plains Steppe"
"174",44,81.4930376895193,"Great Plains Steppe"
"175",40.5,69.1138213781164,"Great Plains Steppe"
"176",41,27.1080216428521,"Great Plains Steppe"
"177",41.5,118.341162676758,"Great Plains Steppe"
"178",42,129.306832457898,"Great Plains Steppe"
"179",42.5,68.6292756271272,"Great Plains Steppe"
"180",43,117.494726375841,"Great Plains Steppe"
"181",37.5,200.233763220716,"Great Plains Steppe"
"182",38,134.878823321838,"Great Plains Steppe"
"183",38.5,116.077348801634,"Great Plains Steppe"
"184",39,152.132320103143,"Great Plains Steppe"
"185",39.5,150.172753414294,"Great Plains Steppe"
"186",40,129.072668468935,"Great Plains Steppe"
"187",37,83.7418514691025,"Great Plains Steppe"
"188",37.5,57.7913460022697,"Great Plains Steppe"
"189",38,88.2559728041387,"Great Plains Steppe"
"190",38.5,78.6527686126423,"Great Plains Steppe"
"191",39,55.9061543949259,"Great Plains Steppe"
"192",39.5,53.9988935997864,"Great Plains Steppe"
"193",40,20.8715406002431,"Great Plains Steppe"
"194",40.5,60.1082838296796,"Great Plains Steppe"
"195",41,90.225029223494,"Great Plains Steppe"
"196",41.5,32.7570600936089,"Great Plains Steppe"
"197",42,17.9497793980502,"Great Plains Steppe"
"198",42.5,81.7282109158882,"Great Plains Steppe"
"199",43,19.611944646178,"Great Plains Steppe"
"200",43.5,27.1044326320652,"Great Plains Steppe"
"201",44,8.00000000000003,"Great Plains Steppe"
"202",44.5,52.9718739643975,"Great Plains Steppe"
"203",45,37.2511776439071,"Great Plains Steppe"
"204",45.5,37.3903388046718,"Great Plains Steppe"
"205",46,115.991941804309,"Great Plains Steppe"
"206",46.5,86.0967192943144,"Great Plains Steppe"
"207",47,74.532357567098,"Great Plains Steppe"
"208",47.5,78.4004502675394,"Great Plains Steppe"
"209",48,87.364441348662,"Great Plains Steppe"
"210",46.5,22.3756267731993,"Great Plains Palousse Dry Steppe"
"211",47,76.858107188751,"Great Plains Palousse Dry Steppe"
"212",47.5,76.9567246786937,"Great Plains Palousse Dry Steppe"
"213",48,72.0675553270831,"Great Plains Palousse Dry Steppe"
"214",42.5,165.77646961151,"Great Plains Palousse Dry Steppe"
"215",43,189.017298842475,"Great Plains Palousse Dry Steppe"
"216",43.5,139.136837942295,"Great Plains Palousse Dry Steppe"
"217",44,125.36500016492,"Great Plains Palousse Dry Steppe"
"218",44.5,32.1546052362685,"Great Plains Palousse Dry Steppe"
"219",45,41.9091463900356,"Great Plains Palousse Dry Steppe"
"220",45.5,107.133532759338,"Great Plains Palousse Dry Steppe"
"221",46,80.7627666078746,"Great Plains Palousse Dry Steppe"
"222",41,14.1319520226397,"Great Plains Palousse Dry Steppe"
"223",41.5,44.1106235773373,"Great Plains Palousse Dry Steppe"
"224",42,131.791728550867,"Great Plains Palousse Dry Steppe"
"225",42,5,"Great Plains Palousse Dry Steppe"
"226",42.5,86.0428238775883,"Great Plains Palousse Dry Steppe"
"227",43,97.0094418836538,"Great Plains Palousse Dry Steppe"
"228",43.5,131.729837458271,"Great Plains Palousse Dry Steppe"
"229",44,122.771687008216,"Great Plains Palousse Dry Steppe"
"230",44.5,32.8893263530333,"Great Plains Palousse Dry Steppe"
"231",41.5,16.0643180916711,"Great Plains Palousse Dry Steppe"
"232",42,79.8993806894783,"Great Plains Palousse Dry Steppe"
"233",42.5,77.1998454593642,"Great Plains Palousse Dry Steppe"
"234",43,102.7874805232,"Great Plains Palousse Dry Steppe"
"235",43.5,38.9958651005436,"Great Plains Palousse Dry Steppe"
"236",44,53.5654605793068,"Great Plains Palousse Dry Steppe"
"237",44.5,38.2881498700071,"Great Plains Palousse Dry Steppe"
"238",45,46.8049128122426,"Great Plains Palousse Dry Steppe"
"239",34,113.739752241873,"Subtropical Prairie Parkland"
"240",34.5,243.892452597019,"Subtropical Prairie Parkland"
"241",35,162.714135039577,"Subtropical Prairie Parkland"
"242",35.5,98.7609369582309,"Subtropical Prairie Parkland"
"243",30.5,217.719862638379,"Subtropical Prairie Parkland"
"244",31,257.79523471605,"Subtropical Prairie Parkland"
"245",31.5,186.417095188848,"Subtropical Prairie Parkland"
"246",32,241.181980300722,"Subtropical Prairie Parkland"
"247",32.5,276.683369128936,"Subtropical Prairie Parkland"
"248",33,340.849509405798,"Subtropical Prairie Parkland"
"249",33.5,315.678542353413,"Subtropical Prairie Parkland"
"250",34,285.798212098825,"Subtropical Prairie Parkland"
"251",44,191.599976413637,"Temperate Prairie Parkland"
"252",44.5,186.406515360405,"Temperate Prairie Parkland"
"253",45,144.21927700087,"Temperate Prairie Parkland"
"254",45.5,166.899024493412,"Temperate Prairie Parkland"
"255",46,4,"Temperate Prairie Parkland"
"256",40.5,4,"Temperate Prairie Parkland"
"257",41,152.467814963331,"Temperate Prairie Parkland"
"258",41.5,256.710544917567,"Temperate Prairie Parkland"
"259",42,212.717598347346,"Temperate Prairie Parkland"
"260",42.5,151.061925077452,"Temperate Prairie Parkland"
"261",43,158.840497236585,"Temperate Prairie Parkland"
"262",43.5,218.656928915742,"Temperate Prairie Parkland"
"263",38,11,"Temperate Prairie Parkland"
"264",40,108.896945250301,"Temperate Prairie Parkland"
"265",40.5,206.717806925153,"Temperate Prairie Parkland"
"266",41,104.220882464992,"Temperate Prairie Parkland"
"267",39.5,120.463739865691,"Temperate Prairie Parkland"
"268",40,344.33727956611,"Temperate Prairie Parkland"
"269",40.5,400.346165580421,"Temperate Prairie Parkland"
"270",41,341.589236096357,"Temperate Prairie Parkland"
"271",41.5,409.313880921489,"Temperate Prairie Parkland"
"272",42,384.13940060288,"Temperate Prairie Parkland"
"273",42.5,279.935748644445,"Temperate Prairie Parkland"
"274",42.5,80.6175805870942,"Temperate Prairie Parkland"
"275",43,89.7906670634772,"Temperate Prairie Parkland"
"276",37,16.4202159723504,"Temperate Prairie Parkland"
"277",37.5,493.420097417991,"Temperate Prairie Parkland"
"278",38,451.398156769586,"Temperate Prairie Parkland"
"279",38.5,403.217220730554,"Temperate Prairie Parkland"
"280",39,436.300814347213,"Temperate Prairie Parkland"
"281",39.5,385.310392650475,"Temperate Prairie Parkland"
"282",40,354.388054171334,"Temperate Prairie Parkland"
"283",36.5,183.196744707959,"Temperate Prairie Parkland"
"284",37,123.807792529833,"Temperate Prairie Parkland"
"285",41.5,326.975628856167,"Laurentian_Mixed_Forest"
"286",42,334.139043120257,"Laurentian_Mixed_Forest"
"287",42.5,297.848388293084,"Laurentian_Mixed_Forest"
"288",43,297.855314787849,"Laurentian_Mixed_Forest"
"289",43.5,54.6990705154485,"Laurentian_Mixed_Forest"
"290",44,154.696040084658,"Laurentian_Mixed_Forest"
"291",44.5,188.369728571359,"Laurentian_Mixed_Forest"
"292",45,244.664235529143,"Laurentian_Mixed_Forest"
"293",45.5,121.170554079676,"Laurentian_Mixed_Forest"
"294",46,69.5597847372649,"Laurentian_Mixed_Forest"
"295",46.5,77.9279236248873,"Laurentian_Mixed_Forest"
"296",47,100.645021017343,"Laurentian_Mixed_Forest"
"297",47.5,25.6676765414136,"Laurentian_Mixed_Forest"
"298",46.5,36.8298478490781,"Laurentian_Mixed_Forest"
"299",47,206.680972962884,"Laurentian_Mixed_Forest"
"300",47.5,196.871979482643,"Laurentian_Mixed_Forest"
"301",48,210.229227698665,"Laurentian_Mixed_Forest"
"302",45.5,92.6320048986033,"Laurentian_Mixed_Forest"
"303",46,233.928419559431,"Laurentian_Mixed_Forest"
"304",46.5,238.59290088711,"Laurentian_Mixed_Forest"
"305",47,227.497274516409,"Laurentian_Mixed_Forest"
"306",47.5,23.9527422116999,"Laurentian_Mixed_Forest"
"307",44.5,130.002979146387,"Laurentian_Mixed_Forest"
"308",45,326.941629037743,"Laurentian_Mixed_Forest"
"309",45.5,376.13280577252,"Laurentian_Mixed_Forest"
"310",46,372.034113978292,"Laurentian_Mixed_Forest"
"311",46.5,278.78110637329,"Laurentian_Mixed_Forest"
"312",47,311.916732422806,"Laurentian_Mixed_Forest"
"313",47.5,296.19392033816,"Laurentian_Mixed_Forest"
"314",48,36.6530001895087,"Laurentian_Mixed_Forest"
"315",35,258.308139138112,"Appalachian Broadleaf Forest"
"316",35.5,214.578539464269,"Appalachian Broadleaf Forest"
"317",36,197.000204214321,"Appalachian Broadleaf Forest"
"318",36.5,275.622510185415,"Appalachian Broadleaf Forest"
"319",37,102.37776970689,"Appalachian Broadleaf Forest"
"320",35.5,300.873556322393,"Appalachian Broadleaf Forest"
"321",36,342.075786689773,"Appalachian Broadleaf Forest"
"322",36.5,258.867532068692,"Appalachian Broadleaf Forest"
"323",37,95.0372164409579,"Appalachian Broadleaf Forest"
"324",37,263.2730671491,"Appalachian Broadleaf Forest"
"325",37.5,317.269075968189,"Appalachian Broadleaf Forest"
"326",38,272.206126297539,"Appalachian Broadleaf Forest"
"327",38.5,253.720029908039,"Appalachian Broadleaf Forest"
"328",39,268.661390122438,"Appalachian Broadleaf Forest"
"329",39.5,191.497412599676,"Appalachian Broadleaf Forest"
"330",37.5,85.931541402636,"Appalachian Broadleaf Forest"
"331",38,236.436614422726,"Appalachian Broadleaf Forest"
"332",38.5,227.743684046019,"Appalachian Broadleaf Forest"
"333",39,368.075122262966,"Appalachian Broadleaf Forest"
"334",39.5,358.760296531808,"Appalachian Broadleaf Forest"
"335",40,216.435684147967,"Appalachian Broadleaf Forest"
"336",39.5,271.382713370234,"Appalachian Broadleaf Forest"
"337",40,363.846701210835,"Appalachian Broadleaf Forest"
"338",40,360.461443426917,"Appalachian Broadleaf Forest"
"339",40.5,378.337941895285,"Appalachian Broadleaf Forest"
"340",41,350.813194136791,"Appalachian Broadleaf Forest"
"341",41.5,191.69710181988,"Appalachian Broadleaf Forest"
"342",42.5,120.137643188486,"Adirondack"
"343",43,303.740705019376,"Adirondack"
"344",43.5,13.0410385025102,"Adirondack"
"345",44,123.946853099065,"Adirondack"
"346",44.5,155.783047221505,"Adirondack"
"347",45,38.6504902793695,"Adirondack"
"348",42.5,287.777994440363,"Adirondack"
"349",43,293.456333261035,"Adirondack"
"350",43.5,228.98622987558,"Adirondack"
"351",44,166.295067078042,"Adirondack"
"352",44.5,228.572030952972,"Adirondack"
"353",45,223.234870826263,"Adirondack"
"354",45.5,102.669021824014,"Adirondack"
"355",46,118.857725786118,"Adirondack"
"356",46.5,53.9285222852719,"Adirondack"
"357",47,76.026509689069,"Adirondack"
"358",40,342.646479256963,"Eastern Broadleaf Forest"
"359",40.5,332.58544752277,"Eastern Broadleaf Forest"
"360",41,314.281613107992,"Eastern Broadleaf Forest"
"361",41.5,348.745979666135,"Eastern Broadleaf Forest"
"362",42,298.242771623027,"Eastern Broadleaf Forest"
"363",42.5,255.514320164495,"Eastern Broadleaf Forest"
"364",42.5,274.384674671917,"Eastern Broadleaf Forest"
"365",43,288.33412249999,"Eastern Broadleaf Forest"
"366",35,204.158846665925,"Eastern Broadleaf Forest"
"367",35.5,349.341157374267,"Eastern Broadleaf Forest"
"368",36,398.700507678478,"Eastern Broadleaf Forest"
"369",36.5,397.893880762139,"Eastern Broadleaf Forest"
"370",37,178.281871293602,"Eastern Broadleaf Forest"
"371",37,220.860944280171,"Eastern Broadleaf Forest"
"372",37.5,227.195506203098,"Eastern Broadleaf Forest"
"373",38,284.466477691489,"Eastern Broadleaf Forest"
"374",38.5,262.599642588527,"Eastern Broadleaf Forest"
"375",39,45.1573354242542,"Eastern Broadleaf Forest"
"376",38.5,157.85953353615,"Eastern Broadleaf Forest"
"377",39,105.989017158571,"Eastern Broadleaf Forest"
"378",39.5,152.735843105781,"Eastern Broadleaf Forest"
"379",40,70.1275588769027,"Eastern Broadleaf Forest"
"380",40.5,92.7448865671525,"Eastern Broadleaf Forest"
"381",41,28.7117374602674,"Eastern Broadleaf Forest"
"382",38.5,35.7364710497952,"Eastern Broadleaf Forest"
"383",39,241.971841863488,"Eastern Broadleaf Forest"
"384",39.5,255.173654330558,"Eastern Broadleaf Forest"
"385",40,213.253612081851,"Eastern Broadleaf Forest"
"386",40.5,129.205684572977,"Eastern Broadleaf Forest"
"387",41,61.5875883913801,"Eastern Broadleaf Forest"
"388",43,207.113249233478,"Eastern Broadleaf Forest"
"389",43.5,158.503169978477,"Eastern Broadleaf Forest"
"390",43.5,110.708382254328,"Eastern Broadleaf Forest"
"391",30.5,182.67396714227,"Mississippi River Forest"
"392",31,196.087251271761,"Mississippi River Forest"
"393",31.5,133.267418535527,"Mississippi River Forest"
"394",32,184.614093265354,"Mississippi River Forest"
"395",32.5,212.242018098519,"Mississippi River Forest"
"396",33,226.398172025392,"Mississippi River Forest"
"397",32.5,50.2511407940809,"Mississippi River Forest"
"398",33,46.7986285142582,"Mississippi River Forest"
"399",33.5,155.517849020768,"Mississippi River Forest"
"400",34,62.4501138373687,"Mississippi River Forest"
"401",34.5,61.7399331859119,"Mississippi River Forest"
"402",35,10,"Mississippi River Forest"
"403",33.5,152.145233503408,"Mississippi River Forest"
"404",34,125.049725644682,"Mississippi River Forest"
"405",34.5,149.141834455434,"Mississippi River Forest"
"406",35,335.949337436671,"Mississippi River Forest"
"407",35.5,180.105943081328,"Mississippi River Forest"
"408",36,247.876359226753,"Mississippi River Forest"
"409",36.5,179.445088978624,"Mississippi River Forest"
"410",37,151.107926914407,"Mississippi River Forest"
"411",37.5,108.885723876457,"Mississippi River Forest"
"412",35.5,144.441723906511,"Mississippi River Forest"
"413",36,60.0508630725974,"Mississippi River Forest"
"414",36.5,81.3415698582415,"Mississippi River Forest"
"415",37,18.7636838770079,"Mississippi River Forest"
"416",32,370.245076925095,"Mixed Forest"
"417",32.5,437.252518691362,"Mixed Forest"
"418",33,334.553045614466,"Mixed Forest"
"419",33.5,388.470484918365,"Mixed Forest"
"420",34,380.361652003164,"Mixed Forest"
"421",34.5,393.794299873573,"Mixed Forest"
"422",33.5,253.364453916513,"Mixed Forest"
"423",34,314.301781283158,"Mixed Forest"
"424",35.5,430.654446211371,"Mixed Forest"
"425",36,213.410217992395,"Mixed Forest"
"426",32,26.6474642842972,"Mixed Forest"
"427",32.5,161.709428685192,"Mixed Forest"
"428",30.5,242.259475930087,"Mixed Forest"
"429",32,27.0324163010241,"Mixed Forest"
"430",32.5,205.496696983888,"Mixed Forest"
"431",33,329.24861763984,"Mixed Forest"
"432",33.5,249.474050454671,"Mixed Forest"
"433",35,361.971744969461,"Mixed Forest"
"434",35.5,426.894616243572,"Mixed Forest"
"435",36,328.592917349933,"Mixed Forest"
"436",36.5,353.98026374665,"Mixed Forest"
"437",37,69.001857428797,"Mixed Forest"
"438",37,306.788037918411,"Mixed Forest"
"439",37.5,307.557202591961,"Mixed Forest"
"440",38,346.220464306075,"Mixed Forest"
"441",38.5,329.479443279285,"Mixed Forest"
"442",33.5,124.931974995993,"Mixed Forest"
"443",34,216.484240029943,"Mixed Forest"
"444",34.5,257.227460953656,"Mixed Forest"
"445",35,173.649270789741,"Mixed Forest"
"446",31.5,294.932586635673,"Mixed Forest"
"447",32,230.625812285224,"Mixed Forest"
"448",32.5,383.27982352072,"Mixed Forest"
"449",33,88.0048168112476,"Mixed Forest"
"450",38.5,76.0630027706233,"Coastal Mixed Forest"
"451",39,238.014536206893,"Coastal Mixed Forest"
"452",39.5,159.966075376174,"Coastal Mixed Forest"
"453",38.5,311.020692404324,"Coastal Mixed Forest"
"454",39,360.013684361863,"Coastal Mixed Forest"
"455",39.5,301.977198382269,"Coastal Mixed Forest"
"456",40,25.0912890378987,"Coastal Mixed Forest"
"457",31,272.924876703451,"Coastal Mixed Forest"
"458",31.5,328.544421235402,"Coastal Mixed Forest"
"459",32,178.558932882804,"Coastal Mixed Forest"
"460",32.5,274.286017583484,"Coastal Mixed Forest"
"461",33,144.603923995175,"Coastal Mixed Forest"
"462",33.5,9.69750380495621,"Coastal Mixed Forest"
"463",37,282.813365807174,"Coastal Mixed Forest"
"464",37.5,252.449400802607,"Coastal Mixed Forest"
"465",38,255.616361199363,"Coastal Mixed Forest"
"466",38.5,169.998208151051,"Coastal Mixed Forest"
"467",39,306.517578611861,"Coastal Mixed Forest"
"468",39.5,45.3018895294202,"Coastal Mixed Forest"
"469",32.5,169.092629360525,"Coastal Mixed Forest"
"470",33,271.937907023324,"Coastal Mixed Forest"
"471",33.5,374.384532789086,"Coastal Mixed Forest"
"472",34,284.524636381384,"Coastal Mixed Forest"
"473",34.5,171.665710573356,"Coastal Mixed Forest"
"474",35,19.6584725915257,"Coastal Mixed Forest"
"475",34,99.4033512249693,"Coastal Mixed Forest"
"476",34.5,232.658717482409,"Coastal Mixed Forest"
"477",35,238.019945501363,"Coastal Mixed Forest"
"478",35.5,196.96194176918,"Coastal Mixed Forest"
"479",36,264.843818186229,"Coastal Mixed Forest"
"480",36.5,227.808818444722,"Coastal Mixed Forest"
"481",37,79.5552022311244,"Coastal Mixed Forest"
"482",30.5,261.151281022264,"Coastal Mixed Forest"
"483",31,419.156513909147,"Coastal Mixed Forest"
"484",31.5,433.330058497136,"Coastal Mixed Forest"
"485",32,51.8622631227053,"Coastal Mixed Forest"
"486",30.5,408.419043979038,"Coastal Mixed Forest"
"487",31,330.630951465229,"Coastal Mixed Forest"
"488",31.5,343.137890832621,"Coastal Mixed Forest"
"489",32,104.762416764929,"Coastal Mixed Forest"
"490",30.5,282.530954710364,"Coastal Mixed Forest"
"491",31,292.164442680032,"Coastal Mixed Forest"
"492",31.5,217.706164177261,"Coastal Mixed Forest"
"493",32,211.721399971248,"Coastal Mixed Forest"
"494",32.5,40.9717706035214,"Coastal Mixed Forest"
"495",35.5,65.4707561285681,"Inter-Mountain Semi-Desert"
"496",36,22.8560097629376,"Inter-Mountain Semi-Desert"
